,Title,Location,Security,Garage,Concierge,Description,Price
107,Vente Villa Rabat Souissi,"Souissi à
				Rabat",0,0,0,"992
					m²//7 Pièces//5 Chambres//1 Salle de bain//992
					m²//7 Pièces//5 Chambres//1 Salle de bain//",8 500 000 DH
108,Vente Villa Neuve Rabat Souissi Orangeraie,"Souissi à
				Rabat",0,0,0,"800
					m²//10 Pièces//4 Chambres//1 Salle de bain//800
					m²//10 Pièces//4 Chambres//1 Salle de bain//",18 700 000 DH
109,Vente Appartement Rabat Hay Riad Prestigia,"Riyad à
				Rabat",0,0,0,"189
					m²//6 Pièces//3 Chambres//1 Salle de bain//6ème
					étage//189
					m²//6 Pièces//3 Chambres//1 Salle de bain//6ème
					étage//",3 700 000 DH
110,,,0,0,0,,
111,À vendre Appartement,"Agdal à
				Rabat",0,0,0,"103
					m²//4 Pièces//2 Chambres//103
					m²//4 Pièces//2 Chambres//",2 000 000 DH
112,Vente d'un bel appartement à Riyad. 3 chambres agréables. Ascenseur et stationnement,"Riyad à
				Rabat",0,0,0,"190
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//1er
					étage//190
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//1er
					étage//",3 700 000 DH
113,"Appartement en vente à Riyad. Surface de 130 m². Résidence avec concierge, climatisation générale","Riyad à
				Rabat",0,0,0,"130
					m²//3 Pièces//1 Chambre//2 Salles de bains//Bon état//5-10 ans//130
					m²//3 Pièces//1 Chambre//2 Salles de bains//Bon état//5-10 ans//",2 450 000 DH
114,Vente App 3ch à Prestigia Hay Riad,"Riyad à
				Rabat",0,0,0,"170
					m²//4 Pièces//3 Chambres//3 Salles de bains//Nouveau//170
					m²//4 Pièces//3 Chambres//3 Salles de bains//Nouveau//",3 100 000 DH
115,Appartement à l'achat à Riyad. 7 pièces confortables. Ascenseur et terrasse,"Riyad à
				Rabat",0,0,0,"250
					m²//7 Pièces//4 Chambres//3 Salles de bains//Nouveau//5-10 ans//250
					m²//7 Pièces//4 Chambres//3 Salles de bains//Nouveau//5-10 ans//",4 200 000 DH
116,Appartement en vente,Rabat,0,0,0,"38
					m²//2 Pièces//1 Chambre//1 Salle de bain//38
					m²//2 Pièces//1 Chambre//1 Salle de bain//",1 200 000 DH
117,App 137m2 à l’Orangeraie Souissi,"Souissi à
				Rabat",0,0,0,"137
					m²//3 Pièces//2 Chambres//3 Salles de bains//Nouveau//Moins d'un an//137
					m²//3 Pièces//2 Chambres//3 Salles de bains//Nouveau//Moins d'un an//",2 900 000 DH
118,Appart 4p neuf en haut agdal,"Agdal à
				Rabat",0,0,0,"235
					m²//4 Pièces//3 Chambres//3 Salles de bains//Nouveau//Moins d'un an//1er
					étage//235
					m²//4 Pièces//3 Chambres//3 Salles de bains//Nouveau//Moins d'un an//1er
					étage//",3 700 000 DH
119,Appartement de 102m² à rabat hassan,"Hassan - Centre Ville à
				Rabat",0,0,0,"102
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//4ème
					étage//102
					m²//3 Pièces//2 Chambres//2 Salles de bains//Nouveau//4ème
					étage//",1 480 000 DH
120,Appartement à vendre,"Riyad Extension à
				Rabat",0,0,0,"113
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//113
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//",2 400 000 DH
121,Appartement à vendre à l’Agdal,"Agdal à
				Rabat",0,0,0,"196
					m²//6 Pièces//4 Chambres//2 Salles de bains//Bon état//30-50 ans//1er
					étage//196
					m²//6 Pièces//4 Chambres//2 Salles de bains//Bon état//30-50 ans//1er
					étage//",
122,Appartement à vendre,"Agdal à
				Rabat",0,0,0,"192
					m²//6 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//192
					m²//6 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//",3 600 000 DH
123,Villa à vendre,"Hay Nahda à
				Rabat",0,0,0,"136
					m²//6 Pièces//3 Chambres//3 Salles de bains//Bon état//10-20 ans//136
					m²//6 Pièces//3 Chambres//3 Salles de bains//Bon état//10-20 ans//",2 950 000 DH
124,Maison au quartie G5,"Hay Al Amal à
				Rabat",0,0,0,"240
					m²//10 Pièces//7 Chambres//4 Salles de bains//À rénover//240
					m²//10 Pièces//7 Chambres//4 Salles de bains//À rénover//",1 900 000 DH
125,Appartement bijoux à prestigia Hay riad,"Riyad à
				Rabat",0,0,0,"168
					m²//6 Pièces//3 Chambres//3 Salles de bains//Nouveau//5-10 ans//8ème
					étage//168
					m²//6 Pièces//3 Chambres//3 Salles de bains//Nouveau//5-10 ans//8ème
					étage//",3 300 000 DH
126,Un très joli appartement au secteur 17,"Riyad à
				Rabat",0,0,0,"166
					m²//5 Pièces//4 Chambres//3 Salles de bains//Bon état//10-20 ans//3ème
					étage//166
					m²//5 Pièces//4 Chambres//3 Salles de bains//Bon état//10-20 ans//3ème
					étage//",2 800 000 DH
127,Bel appartement au sect 17 à cote la grialladiere,"Riyad à
				Rabat",0,0,0,"180
					m²//7 Pièces//3 Chambres//3 Salles de bains//Bon état//10-20 ans//4ème
					étage//180
					m²//7 Pièces//3 Chambres//3 Salles de bains//Bon état//10-20 ans//4ème
					étage//",3 200 000 DH
128,Villa complètement rénovée secteur 17,"Riyad à
				Rabat",0,0,0,"222
					m²//7 Pièces//4 Chambres//4 Salles de bains//Bon état//5-10 ans//222
					m²//7 Pièces//4 Chambres//4 Salles de bains//Bon état//5-10 ans//",4 900 000 DH
129,Joli appartement secteur 23,"Riyad à
				Rabat",0,0,0,"142
					m²//6 Pièces//3 Chambres//4 Salles de bains//Nouveau//5-10 ans//1er
					étage//142
					m²//6 Pièces//3 Chambres//4 Salles de bains//Nouveau//5-10 ans//1er
					étage//",2 670 000 DH
130,Appartement moderne à prestigia,"Riyad à
				Rabat",0,0,0,"167
					m²//6 Pièces//3 Chambres//4 Salles de bains//Nouveau//5-10 ans//3ème
					étage//167
					m²//6 Pièces//3 Chambres//4 Salles de bains//Nouveau//5-10 ans//3ème
					étage//",3 100 000 DH
131,Appartement au RDC prestigia,"Riyad à
				Rabat",0,0,0,"109
					m²//6 Pièces//3 Chambres//4 Salles de bains//Nouveau//5-10 ans//109
					m²//6 Pièces//3 Chambres//4 Salles de bains//Nouveau//5-10 ans//",2 350 000 DH
132,Coquette appartement avec piscine prestigia,"Riyad à
				Rabat",0,0,0,"174
					m²//6 Pièces//3 Chambres//4 Salles de bains//Nouveau//5-10 ans//174
					m²//6 Pièces//3 Chambres//4 Salles de bains//Nouveau//5-10 ans//",3 500 000 DH
133,Un très bel appartement à guich oudaya,"Guich Oudaya à
				Rabat",0,0,0,"115
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//2ème
					étage//115
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//Moins d'un an//2ème
					étage//",1 500 000 DH
134,Une villa luxueuse à Hay Nahda,"Hay Nahda à
				Rabat",0,0,0,"560
					m²//10 Pièces//6 Chambres//4 Salles de bains//Bon état//560
					m²//10 Pièces//6 Chambres//4 Salles de bains//Bon état//",5 100 000 DH
135,Bel Appartement Meublé en Vente à Hay Nahda Rabat,"Hay Nahda à
				Rabat",0,0,0,"101
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//1er
					étage//101
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//1er
					étage//",2 272 500 DH
136,Vente Penthouse Rabat Souissi Orangeraie,"Souissi à
				Rabat",0,0,0,"370
					m²//7 Pièces//4 Chambres//1 Salle de bain//7ème
					étage//370
					m²//7 Pièces//4 Chambres//1 Salle de bain//7ème
					étage//",8 000 000 DH
137,Magnifique appartement à vendre à Mahaj Riad,"Riyad à
				Rabat",0,0,0,"243
					m²//6 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//1er
					étage//243
					m²//6 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//1er
					étage//",5 500 000 DH
138,"Villas jumelées à vendre à souissi, Rue bani Ouarayn","Souissi à
				Rabat",0,0,0,"2000
					m²//16 Pièces//7 Chambres//6 Salles de bains//Bon état//5-10 ans//2000
					m²//16 Pièces//7 Chambres//6 Salles de bains//Bon état//5-10 ans//",12 900 000 DH
139,Villa 2050m Souissi proche,"Souissi à
				Rabat",1,0,0,"2050
					m²//9 Pièces//5 Chambres//4 Salles de bains//À rénover//2050
					m²//9 Pièces//5 Chambres//4 Salles de bains//À rénover//",10 200 000 DH
140,Vente villa de luxe à Souissi,"Souissi à
				Rabat",0,0,0,"2000
					m²//9 Pièces//5 Chambres//4 Salles de bains//Nouveau//1-5 ans//2000
					m²//9 Pièces//5 Chambres//4 Salles de bains//Nouveau//1-5 ans//",15 000 000 DH
141,Sublime villa à Vendre Hay Riad,"Riyad à
				Rabat",0,0,0,"318
					m²//6 Pièces//4 Chambres//2 Salles de bains//Nouveau//318
					m²//6 Pièces//4 Chambres//2 Salles de bains//Nouveau//",6 850 000 DH
142,Appartement à vendre,"Riyad à
				Rabat",0,0,0,"145
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//2ème
					étage//145
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//2ème
					étage//",2 650 000 DH
143,Grande Villa Luxueuse à Souissi Rabat,"Souissi à
				Rabat",0,0,0,"1952
					m²//12 Pièces//7 Chambres//7 Salles de bains//Bon état//10-20 ans//1952
					m²//12 Pièces//7 Chambres//7 Salles de bains//Bon état//10-20 ans//",11 800 000 DH
144,,,0,0,0,,
145,Joli Appartement en Vente à Fadeza Rabat,"Hay Nahda à
				Rabat",0,0,0,"85
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//1er
					étage//85
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//1er
					étage//",620 000 DH
146,Superbe Villa à Vendre à Souissi Rabat,"Souissi à
				Rabat",0,0,0,"2000
					m²//10 Pièces//6 Chambres//4 Salles de bains//Bon état//5-10 ans//2000
					m²//10 Pièces//6 Chambres//4 Salles de bains//Bon état//5-10 ans//",12 500 000 DH
147,Vente superbe villa à Souissi,"Souissi à
				Rabat",0,0,0,"2000
					m²//9 Pièces//4 Chambres//6 Salles de bains//Bon état//1-5 ans//2000
					m²//9 Pièces//4 Chambres//6 Salles de bains//Bon état//1-5 ans//",22 000 000 DH
148,Villa à vendre à Souissi,"Souissi à
				Rabat",0,0,0,"2000
					m²//13 Pièces//6 Chambres//5 Salles de bains//Bon état//2000
					m²//13 Pièces//6 Chambres//5 Salles de bains//Bon état//",16 000 000 DH
149,Villa neuve à vendre à Bir Kacem,"Souissi à
				Rabat",0,0,0,"1800
					m²//10 Pièces//5 Chambres//7 Salles de bains//Nouveau//Moins d'un an//1800
					m²//10 Pièces//5 Chambres//7 Salles de bains//Nouveau//Moins d'un an//",21 000 000 DH
150,Vente villa exceptionnelle à Souissi,"Souissi à
				Rabat",0,0,0,"933
					m²//13 Pièces//5 Chambres//8 Salles de bains//Nouveau//1-5 ans//933
					m²//13 Pièces//5 Chambres//8 Salles de bains//Nouveau//1-5 ans//",14 000 000 DH
151,Villa à retaper en vente à l’Orangeraie du Souissi,"Souissi à
				Rabat",0,0,0,"1985
					m²//10 Pièces//5 Chambres//4 Salles de bains//Bon état//1985
					m²//10 Pièces//5 Chambres//4 Salles de bains//Bon état//",11 500 000 DH
152,Magnifique villa à vendre à Hassan,"Hassan - Centre Ville à
				Rabat",0,0,0,"463
					m²//9 Pièces//4 Chambres//3 Salles de bains//Bon état//1-5 ans//463
					m²//9 Pièces//4 Chambres//3 Salles de bains//Bon état//1-5 ans//",12 000 000 DH
153,Jolie villa à vendre à Souissi,"Souissi à
				Rabat",0,0,0,"1900
					m²//7 Pièces//4 Chambres//6 Salles de bains//Bon état//1900
					m²//7 Pièces//4 Chambres//6 Salles de bains//Bon état//",13 000 000 DH
154,Appartement à vendre à Hay Riad,"Riyad à
				Rabat",0,0,0,"130
					m²//4 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//4ème
					étage//130
					m²//4 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//4ème
					étage//",2 600 000 DH
155,Villa à vendre à Hay Nahda,"Hay Nahda à
				Rabat",0,0,0,"370
					m²//9 Pièces//4 Chambres//4 Salles de bains//Bon état//1-5 ans//370
					m²//9 Pièces//4 Chambres//4 Salles de bains//Bon état//1-5 ans//",4 000 000 DH
156,Villa à vendre à Hay Riad,"Riyad à
				Rabat",0,0,0,"755
					m²//8 Pièces//4 Chambres//4 Salles de bains//Bon état//5-10 ans//755
					m²//8 Pièces//4 Chambres//4 Salles de bains//Bon état//5-10 ans//",11 800 000 DH
157,Appartement à vendre à Hay Riad,"Riyad à
				Rabat",0,0,0,"237
					m²//5 Pièces//4 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//237
					m²//5 Pièces//4 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//",4 800 000 DH
158,Appartement à vendre à Hay Riad,"Riyad à
				Rabat",0,0,0,"152
					m²//5 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//3ème
					étage//152
					m²//5 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//3ème
					étage//",3 400 000 DH
159,Les deux appartements à vendre à Hay Al Riyadh,"Riyad à
				Rabat",0,0,0,"150
					m²//5 Pièces//3 Chambres//3 Salles de bains//À rénover//150
					m²//5 Pièces//3 Chambres//3 Salles de bains//À rénover//",2 250 000 DH
160,Vend appartement à Agdal. Superficie 144 m²,"Agdal à
				Rabat",0,0,0,"144
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//144
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//",2 180 000 DH
161,Vente Villa Rabat Souissi,"Souissi à
				Rabat",0,0,0,"2160
					m²//12 Pièces//8 Chambres//4 Salles de bains//Bon état//2160
					m²//12 Pièces//8 Chambres//4 Salles de bains//Bon état//",34 000 000 DH
162,Appartement à vendre à agdal,"Agdal à
				Rabat",0,0,0,"120
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//20-30 ans//1er
					étage//120
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//20-30 ans//1er
					étage//",2 500 000 DH
163,Appartement a vendre a agdal,"Agdal à
				Rabat",0,0,0,"51
					m²//2 Pièces//1 Chambre//2 Salles de bains//Nouveau//1-5 ans//1er
					étage//51
					m²//2 Pièces//1 Chambre//2 Salles de bains//Nouveau//1-5 ans//1er
					étage//",1 350 000 DH
164,Duplex à vendre à prestigia hay riad,"Riyad à
				Rabat",0,0,0,"214
					m²//5 Pièces//3 Chambres//3 Salles de bains//Bon état//10-20 ans//5ème
					étage//214
					m²//5 Pièces//3 Chambres//3 Salles de bains//Bon état//10-20 ans//5ème
					étage//",4 000 000 DH
165,Appartement à vendre à Agdal. 3 chambres agréables. Ascenseur et stationnement,"Agdal à
				Rabat",0,0,0,"105
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//105
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//",2 000 000 DH
166,Superbe Villa à vendre sur Rabat,"Souissi à
				Rabat",0,0,0,"995
					m²//7 Pièces//4 Chambres//2 Salles de bains//Bon état//5-10 ans//995
					m²//7 Pièces//4 Chambres//2 Salles de bains//Bon état//5-10 ans//",8 600 000 DH
167,Appartement en vente à Agdal. 3 chambres. Places de parking et beau jardin,"Agdal à
				Rabat",0,0,1,"256
					m²//5 Pièces//3 Chambres//3 Salles de bains//Nouveau//256
					m²//5 Pièces//3 Chambres//3 Salles de bains//Nouveau//",4 700 000 DH
168,Luxueux appartement en vente sur le haut agdal,"Haut Agdal à
				Rabat",0,0,0,"187
					m²//5 Pièces//3 Chambres//3 Salles de bains//Bon état//10-20 ans//187
					m²//5 Pièces//3 Chambres//3 Salles de bains//Bon état//10-20 ans//",3 400 000 DH
169,Un Joli Appartement à vendre sur Agdal,"Agdal à
				Rabat",0,0,0,"77
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//77
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//",1 800 000 DH
170,Appartement à vendre,"Diour Jamaa à
				Rabat",0,0,0,"147
					m²//5 Pièces//3 Chambres//2 Salles de bains//Nouveau//5-10 ans//4ème
					étage//147
					m²//5 Pièces//3 Chambres//2 Salles de bains//Nouveau//5-10 ans//4ème
					étage//",1 760 000 DH
171,Appartement à vendre,"Haut Agdal à
				Rabat",0,0,0,"174
					m²//6 Pièces//4 Chambres//2 Salles de bains//Bon état//10-20 ans//2ème
					étage//174
					m²//6 Pièces//4 Chambres//2 Salles de bains//Bon état//10-20 ans//2ème
					étage//",2 550 000 DH
172,Appartement à vendre,"Riyad à
				Rabat",0,0,0,"156
					m²//5 Pièces//3 Chambres//2 Salles de bains//Nouveau//5-10 ans//2ème
					étage//156
					m²//5 Pièces//3 Chambres//2 Salles de bains//Nouveau//5-10 ans//2ème
					étage//",3 200 000 DH
173,Appartement à vendre,"Riyad à
				Rabat",0,0,0,"153
					m²//5 Pièces//3 Chambres//3 Salles de bains//Nouveau//5-10 ans//1er
					étage//153
					m²//5 Pièces//3 Chambres//3 Salles de bains//Nouveau//5-10 ans//1er
					étage//",3 400 000 DH
174,A vendre villa d excellence neuve sur l'Orangeraie,"Souissi à
				Rabat",0,0,0,"800
					m²//12 Pièces//6 Chambres//7 Salles de bains//Nouveau//1-5 ans//800
					m²//12 Pièces//6 Chambres//7 Salles de bains//Nouveau//1-5 ans//",13 000 000 DH
175,Bel appartement avec terrasse sur Hay riad,"Riyad à
				Rabat",0,0,0,"140
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//3ème
					étage//140
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//3ème
					étage//",2 700 000 DH
176,Un magnifique Appartement à vendre sur Hassan,"Hassan - Centre Ville à
				Rabat",0,0,0,"70
					m²//2 Pièces//1 Chambre//1 Salle de bain//Bon état//5-10 ans//1er
					étage//70
					m²//2 Pièces//1 Chambre//1 Salle de bain//Bon état//5-10 ans//1er
					étage//",1 050 000 DH
177,Appartement bien situé à vendre,"Riyad à
				Rabat",0,0,0,"130
					m²//5 Pièces//3 Chambres//2 Salles de bains//4ème
					étage//130
					m²//5 Pièces//3 Chambres//2 Salles de bains//4ème
					étage//",2 500 000 DH
178,,,0,0,0,,
179,Appartement à vendre de 127m² sur Agdal,"Agdal à
				Rabat",0,0,0,"127
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//1er
					étage//127
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//1er
					étage//",2 200 000 DH
180,Appartement avec belle cour bien situé à Agdal,"Haut Agdal à
				Rabat",0,0,0,"145
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//1er
					étage//145
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//1er
					étage//",2 200 000 DH
181,"Appartement de 75m² avec terrasse en vente, Résidence Aicha","Kébibat à
				Rabat",0,0,0,"75
					m²//3 Pièces//2 Chambres//2 Salles de bains//75
					m²//3 Pièces//2 Chambres//2 Salles de bains//Haut standing//Finalisé//Livraison:
							mars 2022//",
182,Un Bel Appartement à vendre sur Hassan,"Diour Jamaa à
				Rabat",0,0,0,"95
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//1er
					étage//95
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//1er
					étage//",1 400 000 DH
183,Vente d'un bel appartement à Hay Al Massira. 2 pièces confortables,"Hay Al Massira à
				Rabat",0,0,0,"84
					m²//2 Pièces//1 Chambre//1 Salle de bain//Nouveau//1-5 ans//",
184,Joli duplex à Vendre Sur Hay Riad,"Riyad à
				Rabat",0,0,0,"141
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//4ème
					étage//141
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//4ème
					étage//",2 600 000 DH
185,Très bel appartement à vendre à Hassan,"Hassan - Centre Ville à
				Rabat",0,0,0,"43
					m²//2 Pièces//1 Chambre//1 Salle de bain//Nouveau//Moins d'un an//1er
					étage//43
					m²//2 Pièces//1 Chambre//1 Salle de bain//Nouveau//Moins d'un an//1er
					étage//",1 050 000 DH
